id	comments	Missing_or_Delivery	Tasty	Positioning	Advice	Promotion_react	Valuation	Gratitude	Advocating	Complain	Junk
124149619252_156053474470	"PLEASE, PLEASE, PLEASE,PLEASE, PLEASE, PLEASE,PLEASE, PLEASE, PLEASE,PLEASE, PLEASE, PLEASE,PLEASE, PLEASE, PLEASE,PLEASE, PLEASE, PLEASE,PLEASE, PLEASE, PLEASE,PLEASE, PLEASE, PLEASE, COME TO ST.PAUL MN!!"	1	0	0	0	0	0	0	0	0	0
124149619252_10153489055424253	Lexis Wiederholt we need number 16. P.S When the hell are we going again? I'm like a crack addict without her 8 ball. Lol.	0	0	0	0	0	0	0	0	0	1
124149619252_10153302468484253	"Let's open Chipotle n the Conyers, Covington, Decatur, Lithonia, Stone Mountain area. That's Georgia baby."	1	0	0	0	0	0	0	0	0	0
124149619252_10153009001449253	"I'm not questioning my ""meathood"". I'm questioning whether or not I want to choke down tofu JUST to get a meat burrito later for ""free"". Most signs are pointing towards ""No""."	0	0	0	0	1	0	0	0	1	0
124149619252_10153734396969253	I sure miss eating at Chipotle. I haven't eat there since the outbreak in the sickness because I don't want to get sick.	1	0	0	0	0	0	0	0	0	0
124149619252_205455487672	"I drive 2 hours to worship in the house of chipotle, I gladly sacrifice my dollars for the tasty treats my heart desires! Lol"	1	0	0	0	0	0	0	0	0	0
124149619252_379758315393214	"Hypothetically speaking, if I were to buy myself a graduate gift card, AND I am not graduating from anything, could I also get a free burrito bowl before I started using my gift card at the following visit?"	0	0	0	1	1	0	0	0	0	0
124149619252_10152250518069253	"They did this a few years back, but haven't since so I was curious. Glad I came over here to look before going and looking a fool LOL"	0	0	0	0	0	0	0	0	0	1
124149619252_10153706556384253	Better segregation of raw and cooked. More thoughtful training of staff on who can touch what (guess what? Wearing gloves does not = clean hands!) and ensuring hot food is actually hot and the meats are not just held at perfect incubation temperatures. your food is luke warm at best. That's a risk. PS: I am trained in food microbiology.	0	0	0	0	0	0	0	1	0	0
124149619252_10152805746454253	"I go with blk beans, brown rice,hot salsa, guacamole,light lettuce. There burritos are huge and tasty fresh! :)"	0	1	0	0	0	0	0	0	0	0
124149619252_10152004082504253	"Not a joke... Just pure genius! I recall the very first time I saw it. It took me straight back to college, to my graphic design classes. My favorite Chipotle bag so far!"	1	0	0	0	0	0	0	0	0	0
124149619252_10152560126959253	"Burrito bowl inside the tortilla with white rice, double chicken, double steak, fajita veggies, corn salsa, alot of sour cream and cheese....my favorite"	0	1	0	0	0	0	0	0	0	0
124149619252_10153009001449253	"Went to the one on Bell Rd in Surprise AZ--- they ""were out of Sofritas"" by 5pm. Way to be prepared!!"	1	0	0	0	0	0	0	0	0	0
124149619252_10153569576059253	chipotle... you're not gmo free if the animals you use for meat are raised eating gmo feed. let's be real	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	Crunchy tacos with white rice barbacoa medium (the green not the corn) cheese and lettuce. A side of chips and guacamole and a lemonade/sprite mix to drink.  	0	1	0	0	0	0	0	0	0	0
124149619252_196014333852317	Oh Joe....I still don't have the badge despite following and checking in 3X a week in Chicago.. :(  https://foursquare.com/v/chipotle-mexican-grill/4b085446f964a520340923e3	0	0	0	0	0	0	0	0	0	1
124149619252_10150298717314253	"That's it. I hate being reminded of Chipotle when it's 50 minutes away. I'm gonna ""unlike"" now. Come to Melbourne damnit. "	1	0	0	0	0	0	0	0	0	0
124149619252_10151053134024253	"In the middle of a CIA interrogation... Needless to say, I wouldn't and couldn't give them anything..."	0	0	0	0	0	0	0	0	0	1
124149619252_160584150738666	Paris?? But I'm stuck in nowhere Oklahoma and have to drive three hours for one in OKC!! Couldn't you have come closer to me??? LOL	1	0	0	0	0	0	0	0	0	0
124149619252_10152822056649253	"I startet to make my own bread a few years ago when i noticed problems while eating store bought. I came to the same discovery-the more water the better and I use to put a little home made sour cream in the mix, but the local flour was organic -no pesticides or artificial fertilizers and I think that was the most important diference. Would love to try this pizza!"	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	So stupid I'm not gonna go to any restaurant that does this...I guess stay at home mom's can finally rejoice	0	0	0	0	0	0	0	0	1	0
124149619252_10152250518069253	"Wow, so many people without a clue.  ""What will one burrito cost them?""  Well people, do you really think that a coupon that can be printed as many times as wanted and that doesn't expire for 10 more days will be used by people only once?  Come on, are you really that dumb?  I'd imagine many of you blindly forward every stupid spam post that comes across your FB as gospel without ever checking it out.  Are you crying about Bill Gates for not honoring the Microsoft scam?  If you are dumb enough to not check out something like this with the company to see if it's legit before you go there you deserve to feel cheated, because you were.  Cheated out of a brain, that is.   Think people, if you have the ability."	0	0	0	0	0	0	0	0	0	1
124149619252_10152343053104253	"I think that's pretty cool of you guys. Not only do people get to celebrate their religious holiday, but the people who don't celebrate it get the day off"	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	Chipotle is not doing this for any reason other than to profit off of the current GMO paranoia. I will not eat here again.	0	0	1	0	0	0	0	0	1	0
124149619252_10153246130479253	"Hooray for scientific illiteracy!  I'll be getting my burritos elsewhere from now on. It's fine that you want to make ""healthy"" food, but all this does is promote an already unsettling level of scientific illiteracy."	0	0	1	0	0	0	0	0	0	0
124149619252_10151486609219253	"Burrito: White rice, Black beans, Carnitas, Pico & Corn Salsa, Lettuce, Cheese, Sour Cream. Perfection :)"	0	1	0	0	0	0	0	0	0	0
124149619252_10151961054499253	"Red, orange, yellow bell peppers could be in any location - we serve them when they're available, and generally that's in the late spring and summer months. - Joe"	0	1	0	0	0	0	0	0	0	0
124149619252_10152323527922741	"Im a grain farmer & chipotle is my favorite ""fast food"" restraunt.  Steak is a lil chewy tho... must be grass fed cows instead of that tasty corn fed beef!!!  Keep those burritos coming!!"	0	1	0	1	0	0	0	0	0	0
124149619252_10153734396969253	"Chipotle, you hang in there. You'll get it fixed. Find the saboteurs, either purposeful or unknowing. Change your employee health practices and food practices. I have faith in you."	0	0	0	1	0	0	0	1	0	0
124149619252_10150182464364253	I am 6'8 and I am a former employee of Chipotle. I will be wrapping myself...with some help...and then putting on my Chipotle shirt and hat. Get my prize winnings ready! tee hee	0	0	0	0	1	0	0	0	0	0
124149619252_10152949800154253	"Add store  in south padre island and in lakeside and in Lakeway and in bee cave and in May and in Leno and in del-rio rolling-wood and in hico and in troy and in tool and in bee cave and in Austin and in  Fredericksburg, TX and in llano and in west and in Texas city and in  Kerrville, TX and in GalvestonTX and in south padre island and in del Rio and in rio grande city and in doggy and in San Marcos and in cedar park and in cedar hill and in logo visa and in mason and in Masonville and in wilye and in Plano and in Dallas and in Richdason and in Elgin and in port o conner and in. Freeport and in farmersville and in port bolivar and in North padre island and in Georgetown and in Portland and in Surfside and in beach city and in Baytown and in bay city and in Lubbock"	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Bowl with chicken, black beans, medium salsa, sour cream, and chesse with a side of chips and medium salsa. And a beer."	0	1	0	0	0	0	0	0	0	0
124149619252_135356053201187	"I totally agree with you Karen Bailey. There are just oriole who complain for a living. Nothing will ever make them happy. Even if they get free food, nothing is ever right!"	0	0	0	0	0	0	0	0	1	0
124149619252_10152323527922741	"The stupid.... IT BURNS! Seriously though, what the deuce is this tripe? Good job strengthening the already abysmal public ignorance of agriculture, Chipotle!"	0	0	1	0	0	0	0	0	0	0
124149619252_10153232136249253	"Take your time and keep your high standards. That is why I love Chipotle so much.   On the ""don't eat meat"" rants people are making, we are human animals. We are supposed to eat meat. That is how we evolved. If you don't want to eat meat, great. But your vegetarian views should be just like your religious views, kept to yourself."	0	0	0	0	0	0	0	1	0	0
124149619252_10151024826814253	"chicken burrito , white rice, no beans, dash of hot sauce, dash of sour cream, and EXTRA EXTRA CHEESE"	0	1	0	0	0	0	0	0	0	0
124149619252_10152408378957741	"Jeff Krause, you can ask them to double the tortilla when they start making it to keep that from happening. :)"	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"Crispy carnitas tacos, sometimes with a little white rice. Sour cream, cheese, lettuce and corn salsa on the side so I can avoid the jalepenos (I'm a wimp). Can't ever get enough!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Fajita Burrito w/extra rice, barbacoa, mild and medium salsa, lots of sour cream and just a pinch of cheese. YUM."	0	1	0	0	0	0	0	0	0	0
124149619252_160584150738666	"And, even better, next Thursday we get a burrito bowl in Burlington, Vermont!! Laissez les bons temps rouler!"	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"steak fajita bowl, extra rice no beans extra peppers all salsa little sour cream lots of cheese guac, and yes, i do know that guacamole is extra"	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"Thousands of studies have shown that the available genetically engineered foods on the market are no more harmful to human health than their non-GE counterparts and in fact have benefits for both human health and the environment. Companies like Chipotle are simply doing this for marketing reasons, not scientific ones."	0	0	1	0	0	0	0	0	0	0
124149619252_10152883478794253	"Glad i live in San Diego... who needs this crappy company when we have so many BETTER places to eat, and the others are cop friendly."	1	0	0	0	0	0	0	0	0	0
124149619252_122372141178171	"you dont have to ""have it all"" at Chipotle, no tortilla, guacamole or sour  c would lower the calories!!"	0	0	0	1	0	0	0	0	0	0
124149619252_100780796665922	"Same as others...I went to Qdoba and thought ""what a terrible imitation of Chipotle""...Chipotle ALL DAY!"	0	0	0	0	0	0	0	1	0	0
124149619252_10152323527922741	"Cindy Vaughn Barnes people can deny that fact all they want, but you're exactly right whether anyone likes it or not"	1	0	0	0	0	0	0	1	0	0
124149619252_10152177306959253	"I cannot look at him without thinking he is the devil (reaper). I was scrolling down my news feed quickly and this pic went past and I thought ""what's the devil doing"". hahahahaha"	0	0	0	0	0	0	0	0	0	1
124149619252_10152560126959253	Bowl with LITE AMOUNTS OF MEAT (chicken or steak) due to the fact that Chipotle now uses flat plancha style grills instead of the serratred ones they used to use...Chipotle really took a STEP BACK with this change as far as healthy food and taste...health because the flat palancha grills cook the meat in is own saturated fat and nearly blacken the meat which leaves more carcinogens	0	1	0	0	0	0	0	0	0	0
124149619252_279121798773401	I appreciate it!! This gluten free girl appreciates knowing where my food comes from! Way to go Chipotle!	0	0	0	0	0	0	1	1	0	0
124149619252_10151089035244253	"Represent Perimeter Loop in Dublin, Ohio!! That is my Chipotle and we are making it the best in town :)"	1	0	0	0	0	0	0	0	0	0
124149619252_185864848093833	"Not true about farms not needing antibiotics.  Even the best cared for children sometimes require antibiotics, same with animals."	0	0	1	0	0	0	0	0	0	0
124149619252_10152927494854253	"Chipotle Burritos are so big, they are like the size of a newborn baby.  but it looks really weird if you try to hold the burritos it in your arms like a baby!!"	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	"Thank you Chipotle, for having the only fast food worth eating!  We've been eating with you since 2001.  Our family enjoyed every minute of the Cultivate Festival in Las Colinas, and we're glad even Food Inc. endorsed your sustainable produce and antibiotic free meats.  Keep up the good work--and let other establishments take heed:  fresh food is the BEST FOOD! ????"	0	0	0	0	0	0	1	1	0	0
